"성별","산업대분류별","교육정도별",2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019
"성별","산업대분류별","교육정도별",월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%),월임금총액 (원),월급여액 (원),정액급여 (원),초과급여 (원),연간특별급여액 (원),임금성비 (%)
"전체","D. 전기,가스,증기및수도사업(35~36)","중졸이하",4095522,3095111,2729383,365728,12004928,-,4499372,3367882,2964105,403777,13577881,-,4680131,3516182,3152881,363301,13967393,-,4374721,3415128,3047501,367628,11515120,-,4639686,3720596,3317867,402729,11029074,-,4236692,3414423,3073250,341173,9867228,-,4717899,3860614,3396759,463855,10287423,-,4504000,3577000,3187000,389000,11125000,-,4206000,3363000,3023000,340000,10111000,-,4240000,3503000,3149000,354000,8850000,-,5080000,3989000,3635000,353000,13099000,-
"전체","D. 전기,가스,증기및수도사업(35~36)","고졸",4055626,3031254,2718528,312725,12292461,-,4324447,3193095,2853611,339485,13576228,-,4659687,3446372,3134458,311914,14559780,-,4483345,3516730,3182179,334551,11599379,-,4496001,3577163,3230650,346512,11026055,-,4765993,3814258,3396295,417963,11420823,-,4829090,3910667,3521582,389086,11021079,-,5276000,3881000,3492000,390000,16733000,-,5052000,3954000,3545000,409000,13182000,-,5053000,4138000,3735000,402000,10982000,-,5098000,4132000,3787000,345000,11595000,-
"전체","D. 전기,가스,증기및수도사업(35~36)","전문대졸",4592108,3382658,3007826,374833,14513404,-,4621093,3316234,2941331,374903,15658311,-,4869761,3502366,3156472,345894,16408737,-,4812684,3638370,3268067,370302,14091766,-,5001246,3814569,3406349,408220,14240129,-,5212403,4073825,3631158,442667,13662931,-,5321041,4149658,3674367,475292,14056599,-,5794000,4296000,3794000,502000,17978000,-,5519000,4297000,3866000,431000,14664000,-,5544000,4373000,3918000,455000,14053000,-,5542000,4420000,4024000,397000,13463000,-
"전체","D. 전기,가스,증기및수도사업(35~36)","대졸이상",4890442,3618479,3358583,259895,15263554,-,5175231,3835962,3552916,283046,16071230,-,5261283,3863467,3606468,256999,16773794,-,5205070,4070157,3810240,259917,13618951,-,5491340,4273696,3948170,325526,14611733,-,5508210,4313962,3969854,344108,14330970,-,5670858,4460875,4121135,339740,14519791,-,6025000,4631000,4335000,297000,16731000,-,5933000,4580000,4284000,296000,16234000,-,6187000,4831000,4521000,310000,16266000,-,6132000,4867000,4654000,212000,15184000,-
"전체","E. 하수·폐기물처리,원료재생및환경복원업(37~39)","계",2397721,2174677,1996036,178640,2676522,-,2500023,2263887,2076039,187848,2833627,-,2565371,2306113,2099329,206784,3111095,-,2606310,2399968,2211507,188462,2476108,-,2785655,2561161,2341020,220141,2693930,-,2951153,2695919,2417926,277993,3062813,-,2985261,2760833,2518925,241908,2693132,-,3118000,2846000,2562000,284000,3263000,-,3363000,3050000,2739000,311000,3755000,-,3579000,3268000,2938000,330000,3734000,-,3761000,3421000,3106000,315000,4086000,-
"전체","E. 하수·폐기물처리,원료재생및환경복원업(37~39)","중졸이하",2235526,2031230,1747100,284129,2451556,-,2376460,2152904,1856664,296241,2682669,-,2280641,2044428,1745101,299327,2834552,-,2183168,2005727,1693151,312576,2129288,-,2179286,2041728,1683535,358193,1650693,-,2580926,2315077,1987535,327542,3190192,-,2710536,2519110,2251401,267709,2297113,-,2841000,2580000,2244000,336000,3127000,-,2825000,2552000,2174000,378000,3270000,-,3138000,2854000,2447000,407000,3406000,-,3308000,2988000,2635000,352000,3849000,-
"전체","E. 하수·폐기물처리,원료재생및환경복원업(37~39)","고졸",2363032,2157114,1964815,192298,2471021,-,2467067,2253427,2048604,204822,2563676,-,2473766,2224966,1988052,236914,2985594,-,2443307,2256926,2032937,223989,2236567,-,2613953,2412811,2161537,251274,2413707,-,2760782,2527778,2193903,333875,2796045,-,2795560,2586048,2288029,298019,2514139,-,2882000,2630000,2285000,345000,3028000,-,3199000,2883000,2524000,360000,3782000,-,3410000,3097000,2702000,395000,3756000,-,3593000,3240000,2857000,383000,4242000,-
"전체","E. 하수·폐기물처리,원료재생및환경복원업(37~39)","전문대졸",2242141,2015904,1878299,137606,2714846,-,2310739,2080650,1915285,165365,2761066,-,2608968,2286825,2117321,169504,3865710,-,2538934,2311698,2182015,129682,2726835,-,2929245,2616272,2438066,178206,3755679,-,3027959,2703146,2393635,309510,3897761,-,3067000,2757030,2521408,235622,3719640,-,3294000,2886000,2574000,312000,4891000,-,3560000,3147000,2855000,291000,4964000,-,3623000,3237000,2902000,334000,4640000,-,3688000,3329000,3031000,298000,4313000,-
"전체","E. 하수·폐기물처리,원료재생및환경복원업(37~39)","대졸이상",2670847,2400229,2308390,91838,3247416,-,2715582,2429476,2320544,108932,3433277,-,2861430,2602860,2481067,121793,3102837,-,3054566,2814194,2702078,112116,2884462,-,3214247,2961844,2821568,140276,3028831,-,3386012,3129150,2984088,145062,3082338,-,3396232,3170876,3040413,130463,2704267,-,3567000,3323000,3188000,135000,2925000,-,3677000,3402000,3182000,220000,3301000,-,3909000,3626000,3416000,210000,3399000,-,4138000,3824000,3619000,205000,3767000,-
"전체","F. 건설업(41~42)","계",2552954,2288780,2209705,79075,3170092,-,2683962,2418155,2320862,97294,3189687,-,2820160,2536326,2454172,82155,3406011,-,2905420,2636362,2544987,91376,3228690,-,2998568,2721790,2631248,90541,3321338,-,3196585,2908566,2762237,146329,3456233,-,3137086,2900057,2759585,140472,2844347,-,3290000,3050000,2890000,160000,2876000,-,3445000,3197000,2997000,200000,2965000,-,3587000,3342000,3156000,186000,2937000,-,3638000,3402000,3222000,180000,2841000,-
